year,category1,category2,category1_index,category2_index,exchange
2014 to 2015,Pasture,"River, Lake and Ocean",8,9,11.0
2014 to 2015,Pasture,Urban Infrastructure,8,10,0.0
2014 to 2015,Pasture,Wetland,8,11,0.0
2014 to 2015,"River, Lake and Ocean",Urban Infrastructure,9,10,0.0
2014 to 2015,"River, Lake and Ocean",Wetland,9,11,0.0
2014 to 2015,Urban Infrastructure,Wetland,10,11,0.0
2015 to 2016,Agriculture,Forest Plantation,0,1,0.0
2015 to 2016,Agriculture,Grassland,0,2,1.0
2015 to 2016,Agriculture,Mining,0,3,0.0
2015 to 2016,Agriculture,Mosaic of Agriculture and Pasture,0,4,0.0
2015 to 2016,Agriculture,Natural Forest,0,5,4.0
2015 to 2016,Agriculture,Non Observed,0,6,0.0
2015 to 2016,Agriculture,Other Non Vegetated Area,0,7,0.0
2015 to 2016,Agriculture,Pasture,0,8,76.0
2015 to 2016,Agriculture,"River, Lake and Ocean",0,9,2.0
2015 to 2016,Agriculture,Urban Infrastructure,0,10,0.0
2015 to 2016,Agriculture,Wetland,0,11,3.0
2015 to 2016,Forest Plantation,Grassland,1,2,0.0
2015 to 2016,Forest Plantation,Mining,1,3,0.0
2015 to 2016,Forest Plantation,Mosaic of Agriculture and Pasture,1,4,0.0
2015 to 2016,Forest Plantation,Natural Forest,1,5,0.0
2015 to 2016,Forest Plantation,Non Observed,1,6,0.0
2015 to 2016,Forest Plantation,Other Non Vegetated Area,1,7,0.0
2015 to 2016,Forest Plantation,Pasture,1,8,0.0
2015 to 2016,Forest Plantation,"River, Lake and Ocean",1,9,0.0
2015 to 2016,Forest Plantation,Urban Infrastructure,1,10,0.0
2015 to 2016,Forest Plantation,Wetland,1,11,0.0
2015 to 2016,Grassland,Mining,2,3,0.0
2015 to 2016,Grassland,Mosaic of Agriculture and Pasture,2,4,0.0
2015 to 2016,Grassland,Natural Forest,2,5,0.0
2015 to 2016,Grassland,Non Observed,2,6,8.0
2015 to 2016,Grassland,Other Non Vegetated Area,2,7,0.0
2015 to 2016,Grassland,Pasture,2,8,0.0
2015 to 2016,Grassland,"River, Lake and Ocean",2,9,34.0
2015 to 2016,Grassland,Urban Infrastructure,2,10,0.0
2015 to 2016,Grassland,Wetland,2,11,0.0
2015 to 2016,Mining,Mosaic of Agriculture and Pasture,3,4,0.0
2015 to 2016,Mining,Natural Forest,3,5,0.0
2015 to 2016,Mining,Non Observed,3,6,0.0
2015 to 2016,Mining,Other Non Vegetated Area,3,7,0.0
2015 to 2016,Mining,Pasture,3,8,0.0
2015 to 2016,Mining,"River, Lake and Ocean",3,9,0.0
2015 to 2016,Mining,Urban Infrastructure,3,10,0.0
2015 to 2016,Mining,Wetland,3,11,0.0
2015 to 2016,Mosaic of Agriculture and Pasture,Natural Forest,4,5,0.0
2015 to 2016,Mosaic of Agriculture and Pasture,Non Observed,4,6,0.0
2015 to 2016,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,4,7,0.0
2015 to 2016,Mosaic of Agriculture and Pasture,Pasture,4,8,0.0
2015 to 2016,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",4,9,0.0
2015 to 2016,Mosaic of Agriculture and Pasture,Urban Infrastructure,4,10,0.0
2015 to 2016,Mosaic of Agriculture and Pasture,Wetland,4,11,0.0
2015 to 2016,Natural Forest,Non Observed,5,6,1.0
2015 to 2016,Natural Forest,Other Non Vegetated Area,5,7,0.0
2015 to 2016,Natural Forest,Pasture,5,8,0.0
2015 to 2016,Natural Forest,"River, Lake and Ocean",5,9,9.0
2015 to 2016,Natural Forest,Urban Infrastructure,5,10,0.0
2015 to 2016,Natural Forest,Wetland,5,11,0.0
2015 to 2016,Non Observed,Other Non Vegetated Area,6,7,0.0
2015 to 2016,Non Observed,Pasture,6,8,0.0
2015 to 2016,Non Observed,"River, Lake and Ocean",6,9,0.0
2015 to 2016,Non Observed,Urban Infrastructure,6,10,0.0
2015 to 2016,Non Observed,Wetland,6,11,0.0
2015 to 2016,Other Non Vegetated Area,Pasture,7,8,0.0
2015 to 2016,Other Non Vegetated Area,"River, Lake and Ocean",7,9,0.0
2015 to 2016,Other Non Vegetated Area,Urban Infrastructure,7,10,0.0
2015 to 2016,Other Non Vegetated Area,Wetland,7,11,0.0
2015 to 2016,Pasture,"River, Lake and Ocean",8,9,32.0
2015 to 2016,Pasture,Urban Infrastructure,8,10,0.0
2015 to 2016,Pasture,Wetland,8,11,0.0
2015 to 2016,"River, Lake and Ocean",Urban Infrastructure,9,10,0.0
2015 to 2016,"River, Lake and Ocean",Wetland,9,11,0.0
2015 to 2016,Urban Infrastructure,Wetland,10,11,0.0
2016 to 2017,Agriculture,Forest Plantation,0,1,0.0
2016 to 2017,Agriculture,Grassland,0,2,33.0
2016 to 2017,Agriculture,Mining,0,3,0.0
2016 to 2017,Agriculture,Mosaic of Agriculture and Pasture,0,4,0.0
2016 to 2017,Agriculture,Natural Forest,0,5,0.0
2016 to 2017,Agriculture,Non Observed,0,6,0.0
2016 to 2017,Agriculture,Other Non Vegetated Area,0,7,0.0
2016 to 2017,Agriculture,Pasture,0,8,419.0
2016 to 2017,Agriculture,"River, Lake and Ocean",0,9,0.0
2016 to 2017,Agriculture,Urban Infrastructure,0,10,0.0
2016 to 2017,Agriculture,Wetland,0,11,2.0
2016 to 2017,Forest Plantation,Grassland,1,2,0.0
2016 to 2017,Forest Plantation,Mining,1,3,0.0
2016 to 2017,Forest Plantation,Mosaic of Agriculture and Pasture,1,4,0.0
2016 to 2017,Forest Plantation,Natural Forest,1,5,0.0
2016 to 2017,Forest Plantation,Non Observed,1,6,0.0
2016 to 2017,Forest Plantation,Other Non Vegetated Area,1,7,0.0
2016 to 2017,Forest Plantation,Pasture,1,8,0.0
2016 to 2017,Forest Plantation,"River, Lake and Ocean",1,9,0.0
2016 to 2017,Forest Plantation,Urban Infrastructure,1,10,0.0
2016 to 2017,Forest Plantation,Wetland,1,11,0.0
2016 to 2017,Grassland,Mining,2,3,0.0
2016 to 2017,Grassland,Mosaic of Agriculture and Pasture,2,4,0.0
2016 to 2017,Grassland,Natural Forest,2,5,0.0
2016 to 2017,Grassland,Non Observed,2,6,12.0
2016 to 2017,Grassland,Other Non Vegetated Area,2,7,0.0
2016 to 2017,Grassland,Pasture,2,8,0.0
2016 to 2017,Grassland,"River, Lake and Ocean",2,9,36.0
2016 to 2017,Grassland,Urban Infrastructure,2,10,0.0
2016 to 2017,Grassland,Wetland,2,11,0.0
2016 to 2017,Mining,Mosaic of Agriculture and Pasture,3,4,0.0
2016 to 2017,Mining,Natural Forest,3,5,0.0
2016 to 2017,Mining,Non Observed,3,6,0.0
2016 to 2017,Mining,Other Non Vegetated Area,3,7,0.0
2016 to 2017,Mining,Pasture,3,8,0.0
2016 to 2017,Mining,"River, Lake and Ocean",3,9,0.0
2016 to 2017,Mining,Urban Infrastructure,3,10,0.0
2016 to 2017,Mining,Wetland,3,11,0.0
2016 to 2017,Mosaic of Agriculture and Pasture,Natural Forest,4,5,0.0
2016 to 2017,Mosaic of Agriculture and Pasture,Non Observed,4,6,0.0
2016 to 2017,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,4,7,0.0
2016 to 2017,Mosaic of Agriculture and Pasture,Pasture,4,8,0.0
2016 to 2017,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",4,9,0.0
2016 to 2017,Mosaic of Agriculture and Pasture,Urban Infrastructure,4,10,0.0
2016 to 2017,Mosaic of Agriculture and Pasture,Wetland,4,11,0.0
2016 to 2017,Natural Forest,Non Observed,5,6,1.0
2016 to 2017,Natural Forest,Other Non Vegetated Area,5,7,0.0
2016 to 2017,Natural Forest,Pasture,5,8,0.0
2016 to 2017,Natural Forest,"River, Lake and Ocean",5,9,10.0
2016 to 2017,Natural Forest,Urban Infrastructure,5,10,0.0
2016 to 2017,Natural Forest,Wetland,5,11,0.0
2016 to 2017,Non Observed,Other Non Vegetated Area,6,7,0.0
2016 to 2017,Non Observed,Pasture,6,8,0.0
2016 to 2017,Non Observed,"River, Lake and Ocean",6,9,0.0
2016 to 2017,Non Observed,Urban Infrastructure,6,10,0.0
2016 to 2017,Non Observed,Wetland,6,11,0.0
2016 to 2017,Other Non Vegetated Area,Pasture,7,8,1.0
2016 to 2017,Other Non Vegetated Area,"River, Lake and Ocean",7,9,0.0
2016 to 2017,Other Non Vegetated Area,Urban Infrastructure,7,10,0.0
2016 to 2017,Other Non Vegetated Area,Wetland,7,11,0.0
2016 to 2017,Pasture,"River, Lake and Ocean",8,9,4.0
2016 to 2017,Pasture,Urban Infrastructure,8,10,0.0
2016 to 2017,Pasture,Wetland,8,11,0.0
2016 to 2017,"River, Lake and Ocean",Urban Infrastructure,9,10,0.0
2016 to 2017,"River, Lake and Ocean",Wetland,9,11,0.0
2016 to 2017,Urban Infrastructure,Wetland,10,11,0.0
2017 to 2018,Agriculture,Forest Plantation,0,1,0.0
2017 to 2018,Agriculture,Grassland,0,2,1.0
2017 to 2018,Agriculture,Mining,0,3,0.0
2017 to 2018,Agriculture,Mosaic of Agriculture and Pasture,0,4,0.0
2017 to 2018,Agriculture,Natural Forest,0,5,0.0
2017 to 2018,Agriculture,Non Observed,0,6,0.0
2017 to 2018,Agriculture,Other Non Vegetated Area,0,7,0.0
2017 to 2018,Agriculture,Pasture,0,8,210.0
2017 to 2018,Agriculture,"River, Lake and Ocean",0,9,0.0
2017 to 2018,Agriculture,Urban Infrastructure,0,10,0.0
2017 to 2018,Agriculture,Wetland,0,11,2.0
2017 to 2018,Forest Plantation,Grassland,1,2,0.0
2017 to 2018,Forest Plantation,Mining,1,3,0.0
2017 to 2018,Forest Plantation,Mosaic of Agriculture and Pasture,1,4,0.0
2017 to 2018,Forest Plantation,Natural Forest,1,5,0.0
2017 to 2018,Forest Plantation,Non Observed,1,6,0.0
2017 to 2018,Forest Plantation,Other Non Vegetated Area,1,7,0.0
2017 to 2018,Forest Plantation,Pasture,1,8,0.0
2017 to 2018,Forest Plantation,"River, Lake and Ocean",1,9,0.0
2017 to 2018,Forest Plantation,Urban Infrastructure,1,10,0.0
2017 to 2018,Forest Plantation,Wetland,1,11,0.0
2017 to 2018,Grassland,Mining,2,3,0.0
2017 to 2018,Grassland,Mosaic of Agriculture and Pasture,2,4,0.0
2017 to 2018,Grassland,Natural Forest,2,5,0.0
2017 to 2018,Grassland,Non Observed,2,6,14.0
2017 to 2018,Grassland,Other Non Vegetated Area,2,7,0.0
2017 to 2018,Grassland,Pasture,2,8,0.0
2017 to 2018,Grassland,"River, Lake and Ocean",2,9,83.0
2017 to 2018,Grassland,Urban Infrastructure,2,10,0.0
2017 to 2018,Grassland,Wetland,2,11,0.0
2017 to 2018,Mining,Mosaic of Agriculture and Pasture,3,4,0.0
2017 to 2018,Mining,Natural Forest,3,5,0.0
2017 to 2018,Mining,Non Observed,3,6,0.0
2017 to 2018,Mining,Other Non Vegetated Area,3,7,0.0
2017 to 2018,Mining,Pasture,3,8,0.0
2017 to 2018,Mining,"River, Lake and Ocean",3,9,0.0
2017 to 2018,Mining,Urban Infrastructure,3,10,0.0
2017 to 2018,Mining,Wetland,3,11,0.0
2017 to 2018,Mosaic of Agriculture and Pasture,Natural Forest,4,5,0.0
2017 to 2018,Mosaic of Agriculture and Pasture,Non Observed,4,6,0.0
2017 to 2018,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,4,7,0.0
2017 to 2018,Mosaic of Agriculture and Pasture,Pasture,4,8,0.0
2017 to 2018,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",4,9,0.0
2017 to 2018,Mosaic of Agriculture and Pasture,Urban Infrastructure,4,10,0.0
2017 to 2018,Mosaic of Agriculture and Pasture,Wetland,4,11,0.0
2017 to 2018,Natural Forest,Non Observed,5,6,1.0
2017 to 2018,Natural Forest,Other Non Vegetated Area,5,7,0.0
2017 to 2018,Natural Forest,Pasture,5,8,0.0
2017 to 2018,Natural Forest,"River, Lake and Ocean",5,9,30.0
2017 to 2018,Natural Forest,Urban Infrastructure,5,10,0.0
2017 to 2018,Natural Forest,Wetland,5,11,0.0
2017 to 2018,Non Observed,Other Non Vegetated Area,6,7,0.0
2017 to 2018,Non Observed,Pasture,6,8,0.0
2017 to 2018,Non Observed,"River, Lake and Ocean",6,9,0.0
2017 to 2018,Non Observed,Urban Infrastructure,6,10,0.0
2017 to 2018,Non Observed,Wetland,6,11,0.0
2017 to 2018,Other Non Vegetated Area,Pasture,7,8,0.0
2017 to 2018,Other Non Vegetated Area,"River, Lake and Ocean",7,9,0.0
2017 to 2018,Other Non Vegetated Area,Urban Infrastructure,7,10,0.0
2017 to 2018,Other Non Vegetated Area,Wetland,7,11,0.0
2017 to 2018,Pasture,"River, Lake and Ocean",8,9,17.0
2017 to 2018,Pasture,Urban Infrastructure,8,10,0.0
2017 to 2018,Pasture,Wetland,8,11,0.0
2017 to 2018,"River, Lake and Ocean",Urban Infrastructure,9,10,0.0
2017 to 2018,"River, Lake and Ocean",Wetland,9,11,0.0
2017 to 2018,Urban Infrastructure,Wetland,10,11,0.0
2018 to 2019,Agriculture,Forest Plantation,0,1,0.0
2018 to 2019,Agriculture,Grassland,0,2,0.0
2018 to 2019,Agriculture,Mining,0,3,0.0
2018 to 2019,Agriculture,Mosaic of Agriculture and Pasture,0,4,0.0
2018 to 2019,Agriculture,Natural Forest,0,5,0.0
2018 to 2019,Agriculture,Non Observed,0,6,0.0
2018 to 2019,Agriculture,Other Non Vegetated Area,0,7,0.0
2018 to 2019,Agriculture,Pasture,0,8,0.0
2018 to 2019,Agriculture,"River, Lake and Ocean",0,9,0.0
2018 to 2019,Agriculture,Urban Infrastructure,0,10,0.0
2018 to 2019,Agriculture,Wetland,0,11,0.0
2018 to 2019,Forest Plantation,Grassland,1,2,0.0
2018 to 2019,Forest Plantation,Mining,1,3,0.0
2018 to 2019,Forest Plantation,Mosaic of Agriculture and Pasture,1,4,0.0
2018 to 2019,Forest Plantation,Natural Forest,1,5,0.0
2018 to 2019,Forest Plantation,Non Observed,1,6,0.0
2018 to 2019,Forest Plantation,Other Non Vegetated Area,1,7,0.0
2018 to 2019,Forest Plantation,Pasture,1,8,0.0
2018 to 2019,Forest Plantation,"River, Lake and Ocean",1,9,0.0
2018 to 2019,Forest Plantation,Urban Infrastructure,1,10,0.0
2018 to 2019,Forest Plantation,Wetland,1,11,0.0
2018 to 2019,Grassland,Mining,2,3,0.0
2018 to 2019,Grassland,Mosaic of Agriculture and Pasture,2,4,0.0
2018 to 2019,Grassland,Natural Forest,2,5,0.0
2018 to 2019,Grassland,Non Observed,2,6,8.0
2018 to 2019,Grassland,Other Non Vegetated Area,2,7,0.0
2018 to 2019,Grassland,Pasture,2,8,0.0
2018 to 2019,Grassland,"River, Lake and Ocean",2,9,22.0
2018 to 2019,Grassland,Urban Infrastructure,2,10,0.0
2018 to 2019,Grassland,Wetland,2,11,0.0
2018 to 2019,Mining,Mosaic of Agriculture and Pasture,3,4,0.0
2018 to 2019,Mining,Natural Forest,3,5,0.0
2018 to 2019,Mining,Non Observed,3,6,0.0
2018 to 2019,Mining,Other Non Vegetated Area,3,7,0.0
2018 to 2019,Mining,Pasture,3,8,0.0
2018 to 2019,Mining,"River, Lake and Ocean",3,9,0.0
2018 to 2019,Mining,Urban Infrastructure,3,10,0.0
2018 to 2019,Mining,Wetland,3,11,0.0
2018 to 2019,Mosaic of Agriculture and Pasture,Natural Forest,4,5,0.0
2018 to 2019,Mosaic of Agriculture and Pasture,Non Observed,4,6,0.0
2018 to 2019,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,4,7,0.0
2018 to 2019,Mosaic of Agriculture and Pasture,Pasture,4,8,0.0
2018 to 2019,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",4,9,0.0
2018 to 2019,Mosaic of Agriculture and Pasture,Urban Infrastructure,4,10,0.0
2018 to 2019,Mosaic of Agriculture and Pasture,Wetland,4,11,0.0
2018 to 2019,Natural Forest,Non Observed,5,6,1.0
2018 to 2019,Natural Forest,Other Non Vegetated Area,5,7,0.0
2018 to 2019,Natural Forest,Pasture,5,8,0.0
2018 to 2019,Natural Forest,"River, Lake and Ocean",5,9,0.0
2018 to 2019,Natural Forest,Urban Infrastructure,5,10,0.0
2018 to 2019,Natural Forest,Wetland,5,11,0.0
2018 to 2019,Non Observed,Other Non Vegetated Area,6,7,0.0
2018 to 2019,Non Observed,Pasture,6,8,0.0
2018 to 2019,Non Observed,"River, Lake and Ocean",6,9,0.0
2018 to 2019,Non Observed,Urban Infrastructure,6,10,0.0
2018 to 2019,Non Observed,Wetland,6,11,0.0
2018 to 2019,Other Non Vegetated Area,Pasture,7,8,0.0
2018 to 2019,Other Non Vegetated Area,"River, Lake and Ocean",7,9,0.0
2018 to 2019,Other Non Vegetated Area,Urban Infrastructure,7,10,0.0
2018 to 2019,Other Non Vegetated Area,Wetland,7,11,0.0
2018 to 2019,Pasture,"River, Lake and Ocean",8,9,0.0
2018 to 2019,Pasture,Urban Infrastructure,8,10,0.0
2018 to 2019,Pasture,Wetland,8,11,0.0
2018 to 2019,"River, Lake and Ocean",Urban Infrastructure,9,10,0.0
2018 to 2019,"River, Lake and Ocean",Wetland,9,11,0.0
2018 to 2019,Urban Infrastructure,Wetland,10,11,0.0
